button_check_1_right.PNG,None,-1,None,b
button_check_2_right.PNG,None,-1,None,y
button_check_3_right.PNG,None,-1,None,g
button_check_4_right.PNG,None,-1,None,r
tACS_S_1R.PNG,None,-1,None,None
tACS_S_2R.PNG,None,-1,None,None
MCR_S_3R.PNG,None,-1,None,None
tACS_S_4R.PNG,None,-1,None,None
MCR_S_5R.PNG,None,-1,None,None
