DCR_P_1_L.PNG,MCR_P_1.aiff,-1
DCR_P_2.PNG,MCR_P_2.aiff,-1
DCR_P_3.PNG,MCR_P_3.aiff,-1
DCR_P_4_L.PNG,MCR_P_4.aiff,-1
DCR_P_5.PNG,MCR_P_5.aiff,-1
DCR_P_6.PNG,DCR_P_6.aiff,-1
DCR_P_7.PNG,Button.aiff,-1
